timestamp,value,metric
2025-06-02 10:08:43,0.054,"quantile(0.5, server_latency)"
2025-06-02 10:08:44,0.004,"quantile(0.5, server_latency)"
2025-06-02 10:08:45,0.004,"quantile(0.5, server_latency)"
2025-06-02 10:08:46,0.02,"quantile(0.5, server_latency)"
2025-06-02 10:08:47,0.004,"quantile(0.5, server_latency)"
2025-06-02 10:08:48,0.01,"quantile(0.5, server_latency)"
2025-06-02 10:08:49,0.004,"quantile(0.5, server_latency)"
2025-06-02 10:08:50,0.004,"quantile(0.5, server_latency)"
2025-06-02 10:08:51,0.012,"quantile(0.5, server_latency)"
2025-06-02 10:08:52,0.007,"quantile(0.5, server_latency)"
2025-06-02 10:08:53,0.004,"quantile(0.5, server_latency)"
2025-06-02 10:08:54,0.008,"quantile(0.5, server_latency)"
2025-06-02 10:08:55,0.018,"quantile(0.5, server_latency)"
2025-06-02 10:08:56,0.005,"quantile(0.5, server_latency)"
2025-06-02 10:08:57,0.004,"quantile(0.5, server_latency)"
2025-06-02 10:08:58,0.006,"quantile(0.5, server_latency)"
2025-06-02 10:08:59,0.004,"quantile(0.5, server_latency)"
2025-06-02 10:09:00,0.008,"quantile(0.5, server_latency)"
2025-06-02 10:09:01,0.009,"quantile(0.5, server_latency)"
2025-06-02 10:09:02,0.011,"quantile(0.5, server_latency)"
2025-06-02 10:09:03,0.01,"quantile(0.5, server_latency)"
2025-06-02 10:09:04,0.009,"quantile(0.5, server_latency)"
2025-06-02 10:09:05,0.01,"quantile(0.5, server_latency)"
2025-06-02 10:09:06,0.007,"quantile(0.5, server_latency)"
2025-06-02 10:09:07,0.01,"quantile(0.5, server_latency)"
2025-06-02 10:09:08,0.009,"quantile(0.5, server_latency)"
2025-06-02 10:09:09,0.013,"quantile(0.5, server_latency)"
2025-06-02 10:09:10,0.007,"quantile(0.5, server_latency)"
2025-06-02 10:09:11,0.015,"quantile(0.5, server_latency)"
2025-06-02 10:09:12,0.009,"quantile(0.5, server_latency)"
2025-06-02 10:09:13,0.007,"quantile(0.5, server_latency)"
2025-06-02 10:09:14,0.016,"quantile(0.5, server_latency)"
2025-06-02 10:09:15,0.008,"quantile(0.5, server_latency)"
2025-06-02 10:09:16,0.008,"quantile(0.5, server_latency)"
2025-06-02 10:09:17,0.008,"quantile(0.5, server_latency)"
2025-06-02 10:09:18,0.008,"quantile(0.5, server_latency)"
2025-06-02 10:09:19,0.008,"quantile(0.5, server_latency)"
2025-06-02 10:09:20,0.008,"quantile(0.5, server_latency)"
2025-06-02 10:09:21,0.008,"quantile(0.5, server_latency)"
2025-06-02 10:09:22,0.007,"quantile(0.5, server_latency)"
2025-06-02 10:09:23,0.007,"quantile(0.5, server_latency)"
2025-06-02 10:09:24,0.006,"quantile(0.5, server_latency)"
2025-06-02 10:09:25,0.004,"quantile(0.5, server_latency)"
2025-06-02 10:09:26,0.036500000000000005,"quantile(0.5, server_latency)"
2025-06-02 10:09:27,0.028499999999999998,"quantile(0.5, server_latency)"
2025-06-02 10:09:28,0.023,"quantile(0.5, server_latency)"
2025-06-02 10:09:29,0.024999999999999998,"quantile(0.5, server_latency)"
2025-06-02 10:09:30,0.0495,"quantile(0.5, server_latency)"
2025-06-02 10:09:31,0.026500000000000003,"quantile(0.5, server_latency)"
2025-06-02 10:09:32,0.021,"quantile(0.5, server_latency)"
2025-06-02 10:09:33,0.027,"quantile(0.5, server_latency)"
2025-06-02 10:09:34,0.024999999999999998,"quantile(0.5, server_latency)"
2025-06-02 10:09:35,0.021,"quantile(0.5, server_latency)"
2025-06-02 10:09:36,0.023,"quantile(0.5, server_latency)"
2025-06-02 10:09:37,0.021500000000000002,"quantile(0.5, server_latency)"
2025-06-02 10:09:38,0.018500000000000003,"quantile(0.5, server_latency)"
2025-06-02 10:09:39,0.018000000000000002,"quantile(0.5, server_latency)"
2025-06-02 10:09:40,0.0205,"quantile(0.5, server_latency)"
2025-06-02 10:09:41,0.0215,"quantile(0.5, server_latency)"
2025-06-02 10:09:42,0.0195,"quantile(0.5, server_latency)"
2025-06-02 10:09:43,0.0215,"quantile(0.5, server_latency)"
2025-06-02 10:09:44,0.02,"quantile(0.5, server_latency)"
2025-06-02 10:09:45,0.021500000000000002,"quantile(0.5, server_latency)"
2025-06-02 10:09:46,0.0165,"quantile(0.5, server_latency)"
2025-06-02 10:09:47,0.0225,"quantile(0.5, server_latency)"
2025-06-02 10:09:48,0.009,"quantile(0.5, server_latency)"
2025-06-02 10:09:49,0.0195,"quantile(0.5, server_latency)"
2025-06-02 10:09:50,0.0195,"quantile(0.5, server_latency)"
2025-06-02 10:09:51,0.018500000000000003,"quantile(0.5, server_latency)"
2025-06-02 10:09:52,0.018500000000000003,"quantile(0.5, server_latency)"
2025-06-02 10:09:53,0.022000000000000002,"quantile(0.5, server_latency)"
2025-06-02 10:09:54,0.021,"quantile(0.5, server_latency)"
2025-06-02 10:09:55,0.021,"quantile(0.5, server_latency)"
2025-06-02 10:09:56,0.022,"quantile(0.5, server_latency)"
2025-06-02 10:09:57,0.02,"quantile(0.5, server_latency)"
2025-06-02 10:09:58,0.018500000000000003,"quantile(0.5, server_latency)"
2025-06-02 10:09:59,0.02,"quantile(0.5, server_latency)"
2025-06-02 10:10:00,0.018000000000000002,"quantile(0.5, server_latency)"
2025-06-02 10:10:01,0.021,"quantile(0.5, server_latency)"
2025-06-02 10:10:02,0.02,"quantile(0.5, server_latency)"
2025-06-02 10:10:03,0.0195,"quantile(0.5, server_latency)"
2025-06-02 10:10:04,0.019000000000000003,"quantile(0.5, server_latency)"
2025-06-02 10:10:05,0.018000000000000002,"quantile(0.5, server_latency)"
2025-06-02 10:10:06,0.018500000000000003,"quantile(0.5, server_latency)"
2025-06-02 10:10:07,0.019500000000000003,"quantile(0.5, server_latency)"
2025-06-02 10:10:08,0.0195,"quantile(0.5, server_latency)"
2025-06-02 10:10:09,0.018000000000000002,"quantile(0.5, server_latency)"
2025-06-02 10:10:10,0.018000000000000002,"quantile(0.5, server_latency)"
2025-06-02 10:10:11,0.048,"quantile(0.5, server_latency)"
2025-06-02 10:10:12,0.04,"quantile(0.5, server_latency)"
2025-06-02 10:10:13,0.037,"quantile(0.5, server_latency)"
2025-06-02 10:10:14,0.039,"quantile(0.5, server_latency)"
2025-06-02 10:10:15,0.039,"quantile(0.5, server_latency)"
2025-06-02 10:10:16,0.029,"quantile(0.5, server_latency)"
2025-06-02 10:10:17,0.039,"quantile(0.5, server_latency)"
2025-06-02 10:10:18,0.036,"quantile(0.5, server_latency)"
2025-06-02 10:10:19,0.039,"quantile(0.5, server_latency)"
2025-06-02 10:10:20,0.039,"quantile(0.5, server_latency)"
2025-06-02 10:10:21,0.056,"quantile(0.5, server_latency)"
2025-06-02 10:10:22,0.037,"quantile(0.5, server_latency)"
2025-06-02 10:10:23,0.039,"quantile(0.5, server_latency)"
2025-06-02 10:10:24,0.038,"quantile(0.5, server_latency)"
2025-06-02 10:10:25,0.031,"quantile(0.5, server_latency)"
2025-06-02 10:10:26,0.028,"quantile(0.5, server_latency)"
2025-06-02 10:10:27,0.054,"quantile(0.5, server_latency)"
2025-06-02 10:10:28,0.039,"quantile(0.5, server_latency)"
2025-06-02 10:10:29,0.031,"quantile(0.5, server_latency)"
2025-06-02 10:10:30,0.029,"quantile(0.5, server_latency)"
2025-06-02 10:10:31,0.02,"quantile(0.5, server_latency)"
2025-06-02 10:10:32,0.035,"quantile(0.5, server_latency)"
2025-06-02 10:10:33,0.038,"quantile(0.5, server_latency)"
2025-06-02 10:10:34,0.036,"quantile(0.5, server_latency)"
2025-06-02 10:10:35,0.038,"quantile(0.5, server_latency)"
2025-06-02 10:10:36,0.027,"quantile(0.5, server_latency)"
2025-06-02 10:10:37,0.045,"quantile(0.5, server_latency)"
2025-06-02 10:10:38,0.027,"quantile(0.5, server_latency)"
2025-06-02 10:10:39,0.03,"quantile(0.5, server_latency)"
2025-06-02 10:10:40,0.033,"quantile(0.5, server_latency)"
2025-06-02 10:10:41,0.032,"quantile(0.5, server_latency)"
2025-06-02 10:10:42,0.03,"quantile(0.5, server_latency)"
2025-06-02 10:10:43,0.035,"quantile(0.5, server_latency)"
2025-06-02 10:10:44,0.032,"quantile(0.5, server_latency)"
2025-06-02 10:10:45,0.028,"quantile(0.5, server_latency)"
2025-06-02 10:10:46,0.031,"quantile(0.5, server_latency)"
2025-06-02 10:10:47,0.028,"quantile(0.5, server_latency)"
2025-06-02 10:10:48,0.031,"quantile(0.5, server_latency)"
2025-06-02 10:10:49,0.028,"quantile(0.5, server_latency)"
2025-06-02 10:10:50,0.027,"quantile(0.5, server_latency)"
2025-06-02 10:10:51,0.032,"quantile(0.5, server_latency)"
2025-06-02 10:10:52,0.02,"quantile(0.5, server_latency)"
2025-06-02 10:10:53,0.028,"quantile(0.5, server_latency)"
2025-06-02 10:10:54,0.028,"quantile(0.5, server_latency)"
2025-06-02 10:10:55,0.0345,"quantile(0.5, server_latency)"
2025-06-02 10:10:56,0.0175,"quantile(0.5, server_latency)"
2025-06-02 10:10:57,0.0115,"quantile(0.5, server_latency)"
2025-06-02 10:10:58,0.055,"quantile(0.5, server_latency)"
2025-06-02 10:10:59,0.028,"quantile(0.5, server_latency)"
2025-06-02 10:11:00,0.027,"quantile(0.5, server_latency)"
2025-06-02 10:11:01,0.032,"quantile(0.5, server_latency)"
2025-06-02 10:11:02,0.024,"quantile(0.5, server_latency)"
2025-06-02 10:11:03,0.0455,"quantile(0.5, server_latency)"
2025-06-02 10:11:04,0.0455,"quantile(0.5, server_latency)"
2025-06-02 10:11:05,0.013,"quantile(0.5, server_latency)"
2025-06-02 10:11:06,0.0295,"quantile(0.5, server_latency)"
2025-06-02 10:11:07,0.0295,"quantile(0.5, server_latency)"
2025-06-02 10:11:08,0.0525,"quantile(0.5, server_latency)"
2025-06-02 10:11:09,0.0415,"quantile(0.5, server_latency)"
2025-06-02 10:11:10,0.062,"quantile(0.5, server_latency)"
2025-06-02 10:11:11,0.0385,"quantile(0.5, server_latency)"
2025-06-02 10:11:12,0.05,"quantile(0.5, server_latency)"
2025-06-02 10:11:13,0.044,"quantile(0.5, server_latency)"
2025-06-02 10:11:14,0.032,"quantile(0.5, server_latency)"
2025-06-02 10:11:15,0.014499999999999999,"quantile(0.5, server_latency)"
2025-06-02 10:11:16,0.0275,"quantile(0.5, server_latency)"
2025-06-02 10:11:17,0.031,"quantile(0.5, server_latency)"
2025-06-02 10:11:18,0.043,"quantile(0.5, server_latency)"
2025-06-02 10:11:19,0.0215,"quantile(0.5, server_latency)"
2025-06-02 10:11:20,0.055,"quantile(0.5, server_latency)"
2025-06-02 10:11:21,0.0125,"quantile(0.5, server_latency)"
2025-06-02 10:11:22,0.019,"quantile(0.5, server_latency)"
2025-06-02 10:11:23,0.0125,"quantile(0.5, server_latency)"
2025-06-02 10:11:24,0.045,"quantile(0.5, server_latency)"
2025-06-02 10:11:25,0.014499999999999999,"quantile(0.5, server_latency)"
2025-06-02 10:11:26,0.044,"quantile(0.5, server_latency)"
2025-06-02 10:11:27,0.0095,"quantile(0.5, server_latency)"
2025-06-02 10:11:28,0.011,"quantile(0.5, server_latency)"
2025-06-02 10:11:29,0.007,"quantile(0.5, server_latency)"
2025-06-02 10:11:30,0.005,"quantile(0.5, server_latency)"
2025-06-02 10:11:31,0.031,"quantile(0.5, server_latency)"
2025-06-02 10:11:32,0.04,"quantile(0.5, server_latency)"
2025-06-02 10:11:33,0.0205,"quantile(0.5, server_latency)"
2025-06-02 10:11:34,0.0205,"quantile(0.5, server_latency)"
2025-06-02 10:11:35,0.056,"quantile(0.5, server_latency)"
2025-06-02 10:11:36,0.028,"quantile(0.5, server_latency)"
2025-06-02 10:11:37,0.0045000000000000005,"quantile(0.5, server_latency)"
2025-06-02 10:11:38,0.0195,"quantile(0.5, server_latency)"
2025-06-02 10:11:39,0.019,"quantile(0.5, server_latency)"
2025-06-02 10:11:40,0.034,"quantile(0.5, server_latency)"
2025-06-02 10:11:41,0.039,"quantile(0.5, server_latency)"
2025-06-02 10:11:42,0.037,"quantile(0.5, server_latency)"
2025-06-02 10:11:43,0.043,"quantile(0.5, server_latency)"
2025-06-02 10:11:44,0.007,"quantile(0.5, server_latency)"
2025-06-02 10:11:45,0.031,"quantile(0.5, server_latency)"
2025-06-02 10:11:46,0.049,"quantile(0.5, server_latency)"
2025-06-02 10:11:47,0.024,"quantile(0.5, server_latency)"
2025-06-02 10:11:48,0.052,"quantile(0.5, server_latency)"
2025-06-02 10:11:49,0.015,"quantile(0.5, server_latency)"
2025-06-02 10:11:50,0.028,"quantile(0.5, server_latency)"
2025-06-02 10:11:51,0.055,"quantile(0.5, server_latency)"
2025-06-02 10:11:52,0.054,"quantile(0.5, server_latency)"
2025-06-02 10:11:53,0.058,"quantile(0.5, server_latency)"
2025-06-02 10:11:54,0.014,"quantile(0.5, server_latency)"
2025-06-02 10:11:55,0.009,"quantile(0.5, server_latency)"
2025-06-02 10:11:56,0.03,"quantile(0.5, server_latency)"
2025-06-02 10:11:57,0.048,"quantile(0.5, server_latency)"
2025-06-02 10:11:58,0.057,"quantile(0.5, server_latency)"
2025-06-02 10:11:59,0.051,"quantile(0.5, server_latency)"
2025-06-02 10:12:00,0.028,"quantile(0.5, server_latency)"
2025-06-02 10:12:01,0.012,"quantile(0.5, server_latency)"
2025-06-02 10:12:02,0.017,"quantile(0.5, server_latency)"
2025-06-02 10:12:03,0.043,"quantile(0.5, server_latency)"
2025-06-02 10:12:04,0.017,"quantile(0.5, server_latency)"
2025-06-02 10:12:05,0.01,"quantile(0.5, server_latency)"
2025-06-02 10:12:06,0.026,"quantile(0.5, server_latency)"
2025-06-02 10:12:07,0.024,"quantile(0.5, server_latency)"
2025-06-02 10:12:08,0.024,"quantile(0.5, server_latency)"
2025-06-02 10:12:09,0.009,"quantile(0.5, server_latency)"
2025-06-02 10:12:10,0.025,"quantile(0.5, server_latency)"
