timestamp,value,metric,owner
2025-06-12 19:05:57,1.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:05:58,7.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:05:59,12.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:00,12.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:01,9.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:02,11.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:03,7.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:04,8.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:05,8.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:06,4.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:07,4.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:08,4.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:09,3.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:10,9.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:11,9.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:12,18.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:13,27.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:14,30.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:15,50.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:16,45.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:17,50.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:18,62.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:19,65.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:20,84.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:21,115.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:22,146.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:23,200.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:24,231.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:25,228.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
2025-06-12 19:06:26,273.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-6mkbv
