timestamp,value,metric,chunk_owner
2025-06-06 06:55:15,5.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 06:55:16,10.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 06:55:17,9.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 06:55:59,3.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 06:56:00,6.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 06:56:01,5.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 06:56:45,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 06:56:46,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 06:56:47,2.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 07:01:42,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 07:02:01,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 07:05:12,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 07:06:08,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 07:06:36,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 07:07:39,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 07:11:20,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 07:12:34,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 07:14:04,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-06 06:56:02,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:03,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:04,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:05,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:06,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:07,7.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:08,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:09,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:10,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:11,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:12,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:13,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:14,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:15,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:16,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:17,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:18,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:19,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:20,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:21,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:22,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:23,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:24,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:25,5.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:26,6.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:27,7.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:28,9.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:29,9.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:30,9.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:31,9.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:32,10.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:33,10.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:34,10.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:35,10.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:36,10.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:37,9.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:38,10.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:39,10.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:40,10.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:41,10.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:42,10.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:43,10.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:44,10.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:45,15.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:46,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:47,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:48,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:49,15.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:50,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:51,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:52,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:53,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:54,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:55,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:56,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:57,15.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:58,15.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:56:59,15.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:00,15.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:01,12.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:02,12.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:03,13.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:04,14.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:05,15.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:06,15.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:07,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:08,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:09,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:10,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:11,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:12,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:13,15.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:14,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:15,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:16,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:17,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:18,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:19,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:20,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:21,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:22,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:23,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:24,15.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:25,15.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:26,15.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:27,15.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:28,15.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:29,14.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:30,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:31,21.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:32,20.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:33,20.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:34,19.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:35,19.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:36,19.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:37,19.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:38,19.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:39,20.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:40,19.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:41,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:42,19.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:43,19.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:44,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:45,20.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:46,20.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:47,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:48,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:49,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:50,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:51,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:52,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:53,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:54,19.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:55,20.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:56,19.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:57,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:58,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:57:59,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:00,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:01,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:02,20.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:03,19.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:04,20.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:05,19.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:06,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:07,19.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:08,19.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:09,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:10,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:11,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:12,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:13,16.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:14,17.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:15,18.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:16,26.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
2025-06-06 06:58:17,28.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-2bg4c
