timestamp,value,metric,chunk_owner
2025-06-02 07:35:06,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-02 07:35:07,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-02 07:35:08,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-02 07:35:09,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-02 07:35:10,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-02 07:35:11,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-02 07:35:15,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-02 07:35:16,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-02 07:35:17,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-02 07:35:22,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-02 07:35:29,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-02 07:36:13,1.0,sum by(chunk_owner) (mc_player_location),
2025-06-02 07:35:23,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:24,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:25,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:26,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:27,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:28,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:29,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:30,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:31,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:32,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:33,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:34,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:35,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:36,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:37,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:38,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:39,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:40,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:41,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:42,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:43,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:44,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:45,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:46,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:47,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:48,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:49,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:50,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:51,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:52,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:53,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:54,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:55,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:56,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:57,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:58,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
2025-06-02 07:35:59,1.0,sum by(chunk_owner) (mc_player_location),multipaper-server-5d4c584f66-99cdg
